"protein_id","Apical_Buds_0h_R2","Apical_Buds_0h_R3","Apical_Buds_2h_R1","Apical_Buds_2h_R2","Apical_Buds_2h_R4","Axillary_Buds_0h_R1","Axillary_Buds_0h_R2","Axillary_Buds_0h_R3","Axillary_Buds_2h_R1","Axillary_Buds_2h_R2","Axillary_Buds_2h_R3"
"A0A9D4VY55",9.15477370340584,7.2667865406949,10.4160875687279,9.72904071076282,9.81544399494061,20.4465500628842,19.932343617175,20.2010599344489,9.81794531976939,9.81794531976939,9.67275526079835
"A0A9D4VY63;Q9AV98",11.5926075305212,11.0120839695749,12.5803967752433,12.1394694610007,12.8364663510866,21.4353667965148,21.5002678994076,21.5740356207799,10.2875683439304,10.2875683439304,10.5702189416142
"A0A9D4VY68",11.9656996278151,11.0005722563462,13.3240279213167,12.4879137655621,13.9601419431651,19.6139653005227,20.0249098592206,20.0243265141516,10.4630181691728,10.4630181691728,10.6320523476363
"A0A9D4VY69",9.70953898061051,9.25566880908599,11.0079073397045,10.7948062204406,11.1272984438539,22.1483686889301,22.1753195788314,22.1372151267494,10.590107884934,10.590107884934,10.7636097926245
"A0A9D4VY70;A0A9D4VZQ0;A0A9D5A1C6",9.78600220297188,8.34872815423108,10.7178594200987,9.96069460214628,10.8669906693525,19.8587918211036,19.6896079268218,19.662738637851,NA,NA,NA
"A0A9D4VY92;A0A9D5A7H5",14.693488128854,13.6576568875064,16.3791417411329,15.1822312467077,15.759960954416,23.3389693564049,23.2310612117365,23.7666040925603,13.44913748037,13.44913748037,13.5777489135494
"A0A9D4VY93",9.61298806316174,9.23641429036347,11.2030622477101,10.7566446455371,11.162644526147,19.318120858763,19.5763881562058,19.441905635245,10.7404894883645,10.7404894883645,10.7182173629031
"A0A9D4VYA5",9.42130056156945,NA,11.6040751943634,9.56824526717462,11.1777760891716,20.3199179910102,19.9138411954995,19.5868477996895,8.58120058192496,8.58120058192496,8.7345665099148
"A0A9D4VYB3",13.1349382524625,12.5596065288235,14.8476227997993,14.1717332246283,14.9783408938277,21.547076379991,21.4368822755231,21.6033465968904,13.6363524833083,13.6363524833083,13.3390533367428
"A0A9D4VYD1",10.3000480210121,9.58849290618145,11.3366739080559,11.22914734602,11.4158019992762,21.4441607376546,22.1085624964268,22.1667899036593,10.7193504868713,10.7193504868713,10.2523051320232
"A0A9D4VYE1",10.4872329682575,9.97799729169143,11.7616708674058,11.2083068522537,11.4449135975263,19.3213905448415,17.6581488531032,17.2960911464304,9.31423293061837,9.31423293061837,9.31654274277324
"A0A9D4VYG1",9.47360990958927,8.80511922856157,10.7527325415456,11.0046828566923,10.6966191960506,18.4196226041198,18.7462426870109,18.2205380273495,9.29118654286713,9.29118654286713,9.05667763559043
"A0A9D4VYI3",11.1672163759641,10.271258210939,12.1650272638081,11.7626145160771,12.1794129184816,20.3549249251676,20.2560831281732,19.9986515695649,9.87323898977984,9.87323898977984,10.1210509708982
"A0A9D4VYI6",10.7565126855039,9.11318257544538,11.0052168150095,10.8928066516073,11.5228558151274,22.0224828397746,22.0834545799737,22.3049205370605,10.1512178955696,10.1512178955696,10.3515571533259
"A0A9D4VYJ3;A0A9D4W1G8",8.97568789566225,8.39660478118186,10.512177788813,9.88793183942945,10.3102654417498,19.7481716690843,21.0871917374621,20.9408443309671,9.18429319412403,9.18429319412403,9.33125592309527
"A0A9D4VYL0",11.2993283663865,9.92463246910217,12.2485177995137,11.8166258246433,11.8763868223489,21.9410447398436,22.0343039558626,22.2335219644503,9.79948603527743,9.79948603527743,8.93869599323869
"A0A9D4VYL1",11.7275305375422,10.931768627324,13.1351361303099,12.7478291546573,13.2566291531966,22.4648734273681,22.111353763517,22.0343196442192,11.3890741404847,11.3890741404847,11.1550386605256
"A0A9D4VYN2;A0A9D4VZ39",10.5038720741471,10.0893831741751,11.828006473407,11.1190590623241,11.4778381334987,19.9489000817901,20.0601127372467,19.594568165161,10.4243389051533,10.4243389051533,10.4413034744165
"A0A9D4VYQ3",10.0223678130285,NA,10.4265359649053,10.2997003803691,10.5399666453171,19.1017755251848,18.8826975972137,18.9312498493276,9.64302277755172,9.64302277755172,9.72451385311995
"A0A9D4VYR4",9.50552717273159,8.36738025437379,10.9091787109869,10.0667068570674,10.6270429207833,20.4867623570927,20.1494004967816,19.7907286433833,9.62202459454769,9.62202459454769,9.8845509518538
"A0A9D4VYR7",9.52160043972373,8.31288295528435,11.0841440106151,9.30485630369277,10.0859670967848,20.5895048856555,20.5127279142208,20.4913910157814,8.8703647195834,8.8703647195834,NA
"A0A9D4VYR9",9.64796827940234,9.15417302165105,11.3912738007342,10.4822712824415,11.3550757193102,20.0212703795857,19.5832297611694,19.5508331537735,9.1006623390052,9.1006623390052,NA
"A0A9D4VYS0",9.58091038930682,8.11792297869492,11.4785510207811,10.2159303730292,11.0362777996709,22.0387475562173,21.4183550109583,21.9045074712741,NA,NA,NA
"A0A9D4VYT0",11.2587292139172,10.7181947151337,13.2786981936763,12.2349393560393,12.7687376078082,17.937155394637,17.5566332787667,17.6173526695877,10.6502431146185,10.6502431146185,11.2186999422555
"A0A9D4VYW8;A0A9D4W086;A0A9D4ZZW2;A0A9D5A1L7;A0A9D5A2S7",11.8086669533469,11.3586584380205,13.0131372904172,12.7183484739169,13.0794178916773,22.837594414271,23.2488618968412,22.6545679283157,12.405033780356,12.405033780356,12.3165405541494
"A0A9D4VYX9",12.1023833462099,11.12533559961,13.5032391821599,13.0630429163067,13.1508398665169,21.2776174399963,22.0318629904146,21.8227989152634,11.7025142493617,11.7025142493617,11.5023059705982
"A0A9D4VYY9",9.40656629563376,8.83084425150918,11.0728110181326,10.3871912542577,10.9120875862061,20.2974980550731,20.0736290510828,19.8653300296574,8.75717427292185,8.75717427292185,9.06552472306968
"A0A9D4VYZ5",9.91458960342336,8.43644563414902,10.759168577529,9.91737207947684,11.0818480221562,20.6335295774534,19.6088062953037,20.0668412647505,9.79995564523198,9.79995564523198,10.2683617027888
"A0A9D4VZ71",9.66888498426625,NA,10.5363262463942,10.598171388852,10.6963759906655,19.5331692016562,19.4021924484369,19.371333040283,9.57116074532121,9.57116074532121,10.12153351734
"A0A9D4VZ77",10.0254348975451,9.1980276219705,11.7740046458917,11.1298647682467,11.5348633621018,22.2684702103997,22.2665801818258,22.4950498909784,11.0355581188571,11.0355581188571,10.7214153830101
"A0A9D4VZ97",12.0543105441409,11.5436817065923,13.5571788231173,12.9548448778429,13.1520317183184,23.1624483249524,21.4059303830998,21.4830582974983,10.2679793927027,10.2679793927027,10.3182259585652
"A0A9D4VZA3",9.78388336354306,9.94544383637791,11.5238681043863,10.65637301703,11.1030548894103,20.7384782482138,20.7420445781692,20.5883486458188,10.2953194483139,10.2953194483139,10.3295556624489
"A0A9D4VZA4",9.89742058463884,9.5152361934881,12.018133880508,11.4660393066943,11.5864147547867,19.3089095843775,19.8564624991558,19.5018704955402,10.453552594368,10.453552594368,10.3016640767338
"A0A9D4VZB0",9.81589496323886,8.67977184080738,10.5813920328308,10.2642494712319,10.4908428823255,20.9004915239839,19.9121810223377,19.314294500687,9.42906488512027,9.42906488512027,NA
"A0A9D4VZB7",11.6558502784118,10.927229352612,13.1048107380473,12.4874214369171,13.1454464981095,21.2400978745952,21.0498919989927,20.541385700258,11.1244658494817,11.1244658494817,10.5699788637833
"A0A9D4VZG3",13.686823018018,12.892152704225,14.6959653765788,14.5549961737882,14.4895279039393,23.5990422811771,24.7968309706169,24.622968270837,13.0363776706112,13.0363776706112,12.9776001828203
"A0A9D4VZG5",10.6743671771421,9.35574883436016,11.610864695442,11.510111689297,10.9873071409819,20.3936943884801,21.2193727130682,20.5222135120936,11.1379016045468,11.1379016045468,10.993678650461
"A0A9D4VZG8",10.4455611705571,8.90020252114809,11.0385020092194,10.6808409927314,11.1535323457934,18.8772732384102,18.9326653771181,18.834904613389,9.58871463558226,9.58871463558226,9.58202308503133
"A0A9D4VZI7",9.9229978528785,9.42698561629603,11.2638829048428,10.6038002894368,10.8676340491697,21.0825734245655,21.0851225462863,21.537453226781,10.4433346055931,10.4433346055931,10.8724940045976
"A0A9D4VZI9",10.0316262145877,8.92059433930189,11.0143144621875,10.8724826733612,10.9713459287879,21.130389376452,19.4535921689338,19.0458849491272,10.2677270136869,10.2677270136869,10.4160510041987
"A0A9D4VZK7",9.3399805504643,9.35535109642481,10.1799468679083,10.5915084955983,10.7874377352677,20.5557572019991,20.2576451416187,20.2501535984631,10.1845705993179,10.1845705993179,9.53742591496214
"A0A9D4VZM2",11.8020703872258,11.0388007793651,13.0231330510807,12.3410308933978,12.1364135090331,NA,19.7221137609995,20.1667809455043,9.27567650333154,9.27567650333154,10.3829552344175
"A0A9D4VZP3;A0A9D4W033",10.3161174609272,9.15118090412948,11.3702785336225,11.4531293764689,11.4523863682904,20.8214128978113,21.6889315566364,21.5876814381914,10.8332862030489,10.8332862030489,11.0325252005377
"A0A9D4VZQ5",10.157539157972,8.95829029971728,11.4043643476323,10.8483491592389,11.2526749765813,NA,19.6486500249822,19.9438795086982,10.1100709905331,10.1100709905331,9.99581337954572
"A0A9D4VZR7",9.79297988093865,9.20945336562895,10.969617538268,10.4009830239261,10.4190642845309,19.1173594045093,19.0543298760833,19.245460722216,8.96843397109905,8.96843397109905,NA
"A0A9D4VZW0",9.62926231471013,9.24231705668489,11.4355181155786,10.9972471590838,10.8981639710976,20.0480960488645,20.296512296661,20.3367364715282,10.4358688897034,10.4358688897034,10.4239652289851
"A0A9D4VZX6",10.2552975847234,10.4767462039395,11.7733274391398,10.763419859271,11.1651118780766,19.9271616254385,NA,19.7698184774256,NA,NA,NA
"A0A9D4VZX8;A0A9D5A3D7",10.1006623390052,8.30839645483731,11.1122661151186,10.1401616688553,10.3573081662061,20.4093454033582,20.8798365652606,20.789100803227,9.38154295118458,9.38154295118458,8.75488750216347
"A0A9D4VZY3",11.5018371849023,9.75321674917896,11.9607259948391,11.6640027628865,12.3600240195719,21.8369040636436,21.8012781319601,21.6855752243323,11.9425145053392,11.9425145053392,11.8085620299575
"A0A9D4VZZ2;A0A9D4VZZ4;A0A9D5B5I6",9.84425647877912,NA,10.6194407606055,10.6372210828174,11.1020216431716,19.7457218166645,19.4290530028819,19.3562626273713,9.57214618332649,9.57214618332649,8.96000193206808
"A0A9D4W010;A0A9D4W0E7;A0A9D5BMK7",12.5988736631779,11.97798712366,13.1183216315286,12.3767870145246,12.6742851812528,26.0027005222469,26.5577054092985,26.8679002711652,13.271506371252,13.271506371252,11.686699908124
"A0A9D4W021;A0A9D4W0F9",11.4036548950533,10.1113557789982,11.4039666287423,11.2615073092021,10.9610609305475,19.7711567411986,19.3279842476028,19.3908185632942,9.75559835690812,9.75559835690812,9.16166814464009
"A0A9D4W066",11.4169072856044,11.0415381375211,13.2006448151268,12.2665205263852,12.7838474938079,21.9382959890523,21.3998803099624,21.6530081807358,10.5491366242348,10.5491366242348,10.680314743942
"A0A9D4W070",10.5815330900809,9.4479954941339,11.7713128175452,11.4796768717126,11.8531851401155,21.4977968536831,21.2900531969475,21.5787177624774,10.2658483801915,10.2658483801915,10.4777530013712
"A0A9D4W072",9.74207950698377,8.45061181418038,11.3573037227776,10.9028230377867,10.5556188548924,21.1274293575114,20.6786960814624,20.6623549669329,10.3958682867804,10.3958682867804,10.4513494918193
"A0A9D4W087",11.6535580130428,10.5107666714438,12.8023168536991,12.5845667308575,13.0994963907295,21.3248662376746,21.5909673865997,21.7487868562311,11.5772917190684,11.5772917190684,11.6747350278134
"A0A9D4W097",10.9936196434107,10.3612131301387,12.2808851456983,11.3416579942429,11.9812784584501,21.6031567329607,21.20004080654,21.258229861231,11.2128530311966,11.2128530311966,11.1587291754886
"A0A9D4W0E6",12.2316574352172,11.0186157985849,13.230404898569,13.161789077731,13.5799396314325,22.2430113898044,22.2703827135301,22.7377578606813,13.765540453506,13.765540453506,13.6804031267026
"A0A9D4W0G9",10.327913717898,9.91043388436945,11.9639918828342,11.1583527358538,11.9174287951176,20.5439559592469,20.7299662242964,20.6722311981331,11.0082027981166,11.0082027981166,11.0593129155865
"A0A9D4W0M6",10.0232369777784,9.41996017784789,10.8366460095815,10.567460987988,10.5897882844406,20.8658261791914,20.8008609575191,20.6444617546704,9.59749431785734,9.59749431785734,10.1526139265392
"A0A9D4W0N5",10.0567410711039,9.16345557871914,11.2509007672559,10.8023597235135,11.1611863791443,21.0103586689092,20.8907731599956,21.1158876311608,9.85807339222766,9.85807339222766,10.2150054081897
"A0A9D4W0P3;A0A9D4W175;A0A9D4W3Y0",11.5703301010308,10.047123912114,12.9594586464127,11.9879745242962,12.8936807383909,21.8140629400786,21.8472194884224,NA,9.94251450533924,9.94251450533924,10.5420645422834
"A0A9D4W0Q4",11.7841629204798,10.3341334294142,12.9961299801662,13.3169950197743,13.2981119545565,20.1717444664808,20.7238220461801,20.5398492790008,11.6468766202686,11.6468766202686,11.5039441003411
"A0A9D4W0U1",10.5790198342579,8.79838061814705,11.4909477131324,11.6965329140783,11.2966626742923,19.524373663721,18.4672649960459,18.5173068705433,9.83379487740569,9.83379487740569,10.270295326472
"A0A9D4W0X8",11.4690765432302,10.3297297706888,12.6937606954473,11.6579582616285,11.9450566939378,21.8938967088449,21.8258727943127,21.9225342462325,10.2091441690829,10.2091441690829,10.4789977610858
"A0A9D4W0Y0;A0A9D5BQI4",9.28717850028294,9.55458885167764,9.59618975614441,9.5274770060604,9.5642690649868,19.3974897796963,19.3134946836248,19.2234262401736,9.87805091272854,9.87805091272854,NA
"A0A9D4W0Z8;A0A9D5A3G3",9.41982296432668,9.10848203092595,11.0175830033876,10.0221598375335,10.7561997980469,18.8669847276916,18.7016196232197,18.6643165115306,9.48926844449893,9.48926844449893,9.83117386543196
"A0A9D4W111",11.4012514469626,10.3797736836911,12.9585345560405,12.3340632455857,12.8901036023667,22.0808193162983,21.8917023060552,21.7885379222362,11.6295630648039,11.6295630648039,11.6945457753559
"A0A9D4W116",11.329650963479,10.3280041207648,12.9613692466869,12.4334315243484,12.9915777775021,22.0481994510269,22.0952430148597,22.333293314107,10.6465856734973,10.6465856734973,10.7488314839333
"A0A9D4W184;A0A9D4W3Y8",8.32192809488736,NA,10.2511032970754,9.39561676959928,10.0206942260877,19.859471385936,19.1638092371692,19.1467727100471,9.59367581614715,9.59367581614715,9.21578295088806
"A0A9D4W197",10.0953970227926,10.4501802471648,11.6215940390175,10.9541963103869,11.581200581925,24.4337336564673,24.761859392441,25.0020437693647,10.4146852358072,10.4146852358072,10.5999128421871
"A0A9D4W1D9;Q7XZT4",10.5883507587541,9.82663534088926,11.2832670151929,11.8632094940048,11.708889755306,22.0876215767925,20.8630198361673,21.690053364099,10.9919794721122,10.9919794721122,10.8331890537529
"A0A9D4W1G7",11.2886396884347,9.89581383753379,12.2726075952099,11.9059344123237,12.1806250263206,19.8290462187561,19.9137343176272,20.6889578745864,9.6385684080638,9.6385684080638,10.0099857312884
"A0A9D4W1I7",10.7633680554746,10.4759751657104,12.1661360532479,11.7631532399574,11.6956991434707,21.0883346579936,20.4835918734368,20.4397887070975,10.1414018239508,10.1414018239508,10.080380189057
"A0A9D4W1K7",11.9093834824949,11.0134600090734,12.8917962177706,12.4732024289281,12.1372119988607,20.7472125421185,20.6742398569257,20.6321871355287,10.9471385609966,10.9471385609966,11.3775134580147
"A0A9D4W1R9",11.5894878721667,11.1714600037632,12.8552422454428,12.0253023331788,12.7752237497839,21.6089461284088,20.8906463989939,21.034807068158,10.8297148952564,10.8297148952564,10.7277657067237
"A0A9D4W1W4;A0A9D5A3I4",9.95990257205266,9.13464361020232,11.4105379176824,10.5344614187034,11.233331649112,20.7466517748875,20.5405807553372,20.7961731722401,10.1887458896696,10.1887458896696,10.4613078121026
"A0A9D4W1Z2",10.0988147290239,9.10655251325297,11.2669151332222,10.4878724599641,10.7449091202591,20.5253312854541,20.2184713195739,20.587096976188,10.0281212146048,10.0281212146048,10.0747891519117
"A0A9D4W1Z9",9.25476850452423,8.98823731171414,10.9120468933689,10.6775088291838,10.4269238538723,20.9788347527285,19.9136304839348,20.6925357219295,9.73923065181003,9.73923065181003,9.55673962035246
"A0A9D4W200",9.72399491352013,9.8552997584034,12.1160149013419,11.3873555663573,11.1650053030136,21.3791198493919,21.2180559555993,21.5634993579813,10.7387887774907,10.7387887774907,10.2715596553655
"A0A9D4W241;A0A9D5A560",10.6674976411783,10.8916342229267,13.5688544858562,12.835379996882,12.2745239894342,24.2293029123702,23.9801448086267,23.5203371644391,10.5538537315945,10.5538537315945,11.1546500705225
"A0A9D4W258",10.2070143201775,8.53915881110803,10.5989829710361,9.14974711950468,10.8193807908646,21.0093379533446,21.1893637037075,21.0727855284418,NA,NA,NA
"A0A9D4W271",10.1351965202513,9.55591565287197,11.4681726782672,11.1859260739657,11.3964387918357,18.3644040063669,17.4500110505709,17.757018817693,10.0232071883552,10.0232071883552,11.024208180828
"A0A9D4W273",11.1528064452343,10.3676956287075,12.7038741274527,12.0641889430702,12.5582894256127,21.9333587467787,22.0886840828582,22.0420842887557,11.3289620667947,11.3289620667947,11.0841315634701
"A0A9D4W274;A0A9D4W2S7",10.1694666508387,9.72467109061768,11.5217059088514,10.6134104187248,11.2829793924132,20.4602293266167,21.0161776042103,20.9478484544095,10.4113729695849,10.4113729695849,10.4814759079774
"A0A9D4W288",12.0950054114853,11.2373886176298,13.4691989303126,12.7325929045715,13.4842013571912,23.3038512163491,23.6102071915383,23.8479597783181,13.3412833295787,13.3412833295787,12.7381958134276
"A0A9D4W294",9.62331918865729,8.42206476617281,10.6339724226459,10.0557590958806,10.2658213139349,20.4777149903228,20.3079403964071,20.1136214720163,10.0708757958076,10.0708757958076,9.86537095423601
"A0A9D4W295",9.54296441533434,9.53138146051631,10.7196658279462,10.1495378697686,10.701819910729,20.583370027003,20.5727868313412,20.229743206726,9.79561881968595,9.79561881968595,9.51889259034436
"A0A9D4W2A0;A0A9D4W321",11.6285605054072,10.7687650291557,12.9175660529577,12.2779126091037,13.0648498447439,21.6272035552271,21.3788018448887,21.7523933476061,10.5839616408182,10.5839616408182,10.4774475960145
"A0A9D4W2B5;A0A9D5A570",9.99293833616581,9.81858217748086,10.2159609703663,10.0980320829605,11.6847486204216,20.5342348659008,20.1303518616208,20.3103810169453,9.26787499460153,9.26787499460153,9.68284083560832
"A0A9D4W2D5",11.0043683652033,10.1153442051354,12.2358518826243,11.6172221382065,12.0873597103176,21.6516370940038,21.2413149126975,21.4781221480663,11.1270395842506,11.1270395842506,11.1618895685968
"A0A9D4W2E9;A0A9D5A586",11.7513092455719,11.5241554624449,13.2489862444707,11.9697068794501,12.6559143408803,21.9540846782176,21.9027789426352,21.9493703447797,13.1028346707774,13.1028346707774,11.243536361062
"A0A9D4W2F6",10.7288592298665,9.56534848451137,11.9046183252094,11.8728644079976,10.6632760051191,20.2451812208614,18.974567782785,19.48556079364,9.19058310561483,9.19058310561483,9.61244497648914
"A0A9D4W2G9",11.6869269567362,10.6953736503521,12.5629405518688,11.5378378241799,12.7929053495387,22.4586889627831,22.1277978951184,22.3761455311639,11.193591377322,11.193591377322,10.7552946874312
"A0A9D4W2J1",8.82654848729091,NA,9.47370574961942,9.56605403817109,9.88569637333939,19.0165814531007,18.908166800722,18.7813267646486,9.4241662888181,9.4241662888181,10.1799090900149
"A0A9D4W2K7;A0A9D4W4D1",10.1429103930062,9.54045409253896,11.628126457346,11.1171819863423,11.5397148190377,21.4864499368634,21.9519569792077,21.6101949037956,10.2312211807112,10.2312211807112,9.03940897498099
"A0A9D4W2K9;A0A9D5BF97",9.86881072279409,8.95339539817861,11.0184477297854,10.4766465964147,10.8650750445481,20.3058968350803,20.0539140345116,20.2356587915581,10.4366927689475,10.4366927689475,10.6207329620232
"A0A9D4W2L1",9.58477282378333,8.74755275500389,11.0193021200351,10.1261580682934,10.954622909472,19.5347691872578,19.2899055265763,19.4002084683773,9.72390063532144,9.72390063532144,10.3959202423084
"A0A9D4W2M1",9.98784596135252,8.95419631038687,11.0766018253017,11.0254106946459,11.0225298397964,20.5602887314509,20.7071696987655,20.5118595063455,9.91205220615975,9.91205220615975,9.87803778793128
"A0A9D4W2M3",10.6733090755617,9.71252700043982,11.8474489039824,11.2378074737231,11.7300455028792,20.2055744927063,20.2059286167458,20.2693088165132,10.7976615258538,10.7976615258538,11.2801907922169
"A0A9D4W2N1;A0A9D4W2Q1",10.2992080183873,NA,NA,NA,NA,19.5442607632997,19.4822683259298,19.3181058467286,10.958552715431,10.958552715431,10.7355560239115
"A0A9D4W2P8",9.61826756356099,7.7212125966658,10.7531203131606,10.6715923154289,10.7310416873765,20.0685077313313,20.184831768584,19.765676182529,9.7325061554597,9.7325061554597,10.2045711442492
"A0A9D4W2R9;A0A9D4W356",10.6938096598071,9.32421066404919,11.9918417161669,11.4221403110433,11.6932176131003,20.0837631268954,20.2462534953757,20.6493779181826,9.98233780314732,9.98233780314732,10.1092978430261
"A0A9D4W2Y7",13.1680725042699,12.1465787365037,15.2791549209399,14.233643981917,14.7939529183977,25.8709244571425,24.5348289866829,24.6079293254417,13.7445591475316,13.7445591475316,13.9256530207341
"A0A9D4W348",12.9857853339635,11.5595191329433,13.7707214699243,13.5903336851611,13.9680388806939,22.2169162883995,22.6975514376401,22.9341777745524,11.7586029063827,11.7586029063827,11.948643756918
"A0A9D4W350",10.2865684235139,10.523561956057,12.4963243681248,11.8989792046225,12.6558673333718,20.0416895359887,20.1868107616519,20.1334190053608,10.8170146538553,10.8170146538553,10.8844822295019
"A0A9D4W372;A0A9D4W3U0",10.9982912218338,9.64408157566015,12.0555635358493,11.5803353463491,12.03950858478,20.8219842389287,20.5553418074356,20.5243028107559,9.73470962022584,9.73470962022584,10.2827184116672
"A0A9D4W381",9.77443352608251,9.34872815423108,10.9665427433742,9.97584796800678,11.4397622725035,20.088533190067,20.3567329989786,20.1996230247853,10.5907890675164,10.5907890675164,11.0871675371846
"A0A9D4W3A2",10.633567478821,9.87399495177802,11.3866897724683,11.3747836443278,12.1461522328,22.15703754618,21.2306636117758,21.6866502646249,10.7198081389443,10.7198081389443,10.8387509092227
"A0A9D4W3A8;A0A9D4W3C5",10.1749256825007,9.19586093977962,10.5048189876328,9.52356195605701,10.3085301290044,18.9681895187996,19.4019544543701,18.6868290111229,8.89784545600551,8.89784545600551,NA
"A0A9D4W3D9",11.2873946173095,10.4612864267954,12.566667429543,12.2458862609343,12.6353422738049,22.3452393489701,22.4680087669152,22.4376626622123,11.6225000305219,11.6225000305219,11.6657770565482
"A0A9D4W3F0",12.6719244489317,12.1111404364977,14.6765084907323,12.6244412954784,12.8907132372516,21.4649259025347,21.5426920501411,21.7101556457862,13.0042924547231,13.0042924547231,12.8927148866508
"A0A9D4W3H3",11.0743116976198,10.2920068809224,10.9850992978566,11.0532891969631,11.2870302036892,20.7270893432055,20.8765544163411,19.1918009663559,10.1813153477316,10.1813153477316,10.6262374371831
"A0A9D4W3I3",11.4483303479052,10.1677788696739,12.7445355637705,12.4229179469844,12.7131809699844,21.0634947636418,21.3027060351074,21.3086584631708,11.5933153669703,11.5933153669703,11.6741133198216
"A0A9D4W3I7",10.5450010415885,9.02685235786082,11.9782190872165,10.8988676492845,11.4533976666178,20.5233294099099,19.0928603520173,19.1429895204255,10.0043510827163,10.0043510827163,9.68312268204834
"A0A9D4W3J2;A0A9D4W3R7",9.62915377147925,8.84589901676112,10.6892616751336,9.76787150700223,10.3609248953908,19.1064885437928,19.0061566349005,18.935268053461,9.54875244301669,9.54875244301669,9.56414190615449
"A0A9D4W3P0",10.0279059965699,NA,11.5916442096251,10.9317037107364,10.9845395321168,21.9656895329445,21.815050191516,21.7403879595162,10.15480811802,10.15480811802,9.93917871461305
"A0A9D4W3Q5",10.8092960154223,10.3039680739436,12.0403842622979,11.1102169085782,11.9135680099313,21.7466377187126,20.9301283893107,21.2975886054582,11.3812499515391,11.3812499515391,10.8707567811758
"A0A9D4W3S2;A0A9D4W3S3;A0A9D4W4F4;A0A9D4XLY3;A0A9D4XNN1",12.7706740707401,10.433697065333,13.4496842472589,13.4858710240076,13.8401141601263,22.4083649883013,20.8700132825987,20.7132425903176,12.4425938431242,12.4425938431242,12.2425247177968
"A0A9D4W3U6",11.6537407787066,10.9872640120725,13.0026392379595,12.3909750061555,12.6783800651091,22.0982036838225,21.7518700917758,21.8951943532675,9.90388184573618,9.90388184573618,10.5507467853832
"A0A9D4W3V5",10.8524039568705,9.86308163339313,11.1960508059841,11.4706115842124,12.1943415381711,21.2973153155342,21.9477644690166,21.9236662379831,11.5636777512837,11.5636777512837,11.4582284069795
"A0A9D4W3W3",10.5781437719713,10.0323654687046,11.831128017503,11.545078397582,11.5866050942001,21.8148599922575,21.8966911394155,21.839606841888,10.6027212657188,10.6027212657188,9.90763689312811
"A0A9D4W3X4;A0A9D4W3X5",12.8204517068906,13.5159999504788,13.850450356704,13.9084473711519,14.1226902724306,19.8349152431379,18.675209740588,18.8943900366874,11.3217457146418,11.3217457146418,11.1999289239278
"A0A9D4W3X6",10.6087004675118,9.79796567092332,11.1925516309105,10.4899459211737,10.9348612520532,19.7872676985903,19.6806627379237,19.9099618612621,9.27612440527424,9.27612440527424,9.37306031668821
"A0A9D4W3X7",12.6686157112824,12.7327192900841,13.4813951114755,12.488133412889,13.0652786985624,22.6362224930474,21.8373122957333,22.3271359301183,12.7593818168971,12.7593818168971,12.4585140732804
"A0A9D4W3X8;A0A9D4W4H3",10.3622445704391,9.70824631168019,11.8451062124675,11.1815653051392,11.3324329674922,19.790884066229,19.2882485751856,19.2809224848703,8.99949569361207,8.99949569361207,9.43041757668372
"A0A9D4W3Y3;A0A9D4W5E7",8.37937836707126,NA,9.78840454098472,NA,9.64205169292798,20.3149106739666,20.3246002927871,20.3729351837506,10.3674147512468,10.3674147512468,10.0674343607565
"A0A9D4W400;A0A9D4XPN1;A0A9D4XQA0",12.8187916252785,11.992322144264,14.1059197060085,13.2854097411525,14.32595023333,23.5781713698023,23.4329956342217,23.6528384378833,12.7592729510883,12.7592729510883,12.5426913864053
"A0A9D4W417;A0A9D4W486",10.0285356865288,9.94204482794671,11.2222038554041,10.3386715695551,10.9934724534439,19.9923860574447,19.9300157973783,19.6367347857423,10.2084770151959,10.2084770151959,10.0082319801982
"A0A9D4W455",11.4498655380952,10.4788870026945,12.0668801769572,11.4785263829488,12.0931186719442,21.2643705290487,21.3075006349254,21.1510366008938,10.8090116341835,10.8090116341835,11.1348061617208
"A0A9D4W485",9.82972273508606,NA,10.3955341354623,10.292321632802,11.1554507313121,21.4935962046122,21.3867448833233,21.6408611718661,10.5137275959524,10.5137275959524,10.2502984179063
"A0A9D4W489;A0A9D4W605",11.4113574904483,10.215070195347,12.5370598818381,11.8267396723421,12.3368189861156,20.0257640944773,20.2213794319358,20.3093919738932,10.3011790781232,10.3011790781232,9.68507155632994
"A0A9D4W4A9;A0A9D4W5S2",10.399000613573,9.69557839864326,11.9346603127158,11.2107943346124,11.8946131478812,22.3067078713826,22.1002553146053,22.2400410391067,11.1991419156311,11.1991419156311,10.8654576875731
"A0A9D4W4C7",10.7801792961232,9.09456787274894,12.0944987040514,11.3754362441623,11.8302638528657,20.2017244390312,19.793853377593,19.427619180869,9.52856078504393,9.52856078504393,9.5044455994816
"A0A9D4W4E1",9.38154295118458,8.35314682549808,11.2064039139738,10.6635581042173,11.6856248397264,19.3900816740193,19.3823720920254,19.1272329872586,9.56224242422107,9.56224242422107,9.81217730551445
"A0A9D4W4E5",13.0710650669575,12.5931149733044,14.8941519974024,14.2302562978972,14.7101843583546,24.0920350793,23.8547931776261,24.3862039305077,13.2709687361198,13.2709687361198,12.8716148279629
